Order,Titre_Texte,SOUND,MORPHEMES,M-GLOSS,CATEGORY
1445.0,lxdmt,tχdm,[t-χdm],[2MS-work:ao],V
1446.0,lxdmt,fttʃ,[fttʃ],[search],V
1447.0,lxdmt,ʕla,[ʕla],[ʕla],
1448.0,lxdmt,!rzqk,[!rzq-k],[the good-poss:2MS],N
1449.0,lxdmt,!llah,[!llah],[God],N
1450.0,lxdmt,inʕl,[i-nʕl],[3MS-banish:ao],V
1451.0,lxdmt,waldik,[waldi-k],[parents-2S],
1452.0,lxdmt,New_Sentence,New_Sentence,New_Sentence,
1453.0,lxdmt,a,[a],[Voc],
1454.0,lxdmt,lalla,[lalla],[may lady],N
1455.0,lxdmt,aʃ,[aʃ],[what is],
1456.0,lxdmt,had,[had],[this],
1457.0,lxdmt,ʃʃi,[ʃʃi],[thing],
1458.0,lxdmt,lli,[lli],[RelPro],
1459.0,lxdmt,gwlti,[gwlti],[you told],
1460.0,lxdmt,lija,[lija],[to me],
1461.0,lxdmt,ħtta,[ħtta],[even if],
1462.0,lxdmt,nkki,[nkki],[1S],
1463.0,lxdmt,!llah,[!llah],[God],N
1464.0,lxdmt,inʕl,[i-nʕl],[3MS-banish:ao],V
1465.0,lxdmt,waldikm,[waldi-k-m],[parents-2S-F],N
1466.0,lxdmt,New_Sentence,New_Sentence,New_Sentence,
1467.0,lxdmt,walajnni,[walajnni],[but],
1468.0,lxdmt,rrkabi,[rrkabi],[P:knee],
1469.0,lxdmt,djawlk,[djawl-k],[your-2MS],
1470.0,lxdmt,ki,[ki],[a-s],
1471.0,lxdmt,djawl,[djawl],[those],
1472.0,lxdmt,lħlluf,[l-ħlluf],[bear],N
1473.0,lxdmt,New_Sentence,New_Sentence,New_Sentence,
1474.0,lxdmt,a,[a],[Voc],
1475.0,lxdmt,lalla,[lalla],[may lady],N
1476.0,lxdmt,hati,[hati],[presentative],
1477.0,lxdmt,zzaman,[zzaman],[time],
1478.0,lxdmt,at,[at],[AD:Comp],
1479.0,lxdmt,tid,[t-id],[Obj:3S-deic],
1480.0,lxdmt,jiwin,[i-iwi-n],[to-who:bring-n:partic],V
1481.0,lxdmt,ʕlah,[ʕlah],[ʕlah],
1482.0,lxdmt,irgazn,[i-rgaz-n],[PMFS-man],N
1483.0,lxdmt,ur,[ur],[neg],
1484.0,lxdmt,at,[at],[AD:Comp],
1485.0,lxdmt,t!dalabn,[t-!dalab-n],[3PM-seek charity:ao],V
1486.0,lxdmt,ma,[ma],[what],
1487.0,lxdmt,jufn,[juf-n],[is better-n:partic],V
1488.0,lxdmt,ʁika,[ʁika],[like this],
1489.0,lxdmt,nʁd,[nʁd],[or],
1490.0,lxdmt,at,[at],[AD:Comp],
1491.0,lxdmt,takwrʁ,[t-akwr-ʁ],[Obj-rob:Imp-1S],V
1492.0,lxdmt,New_Sentence,New_Sentence,New_Sentence,
1493.0,lxdmt,sir,[sir],[go:ao:2S],V
1494.0,lxdmt,tχdm,[t-χdm],[2MS-work:ao],V
1495.0,lxdmt,New_Sentence,New_Sentence,New_Sentence,
1496.0,lxdmt,a,[a],[Voc],
1497.0,lxdmt,mn,[mn],[who],
1498.0,lxdmt,iʕtqna,[i-ʕtq-na],[3MS-save:ao-Obj:1P],V
1499.0,lxdmt,fi,[fi],[for],
1500.0,lxdmt,ħqq,[ħqq],[truth],
1501.0,lxdmt,!rassul,[!rassul],[messenger],N
1502.0,lxdmt,!llah,[!llah],[God],N
1503.0,lxdmt,New_Sentence,New_Sentence,New_Sentence,
1504.0,lxdmt,waʃ,[waʃ],[is],
1505.0,lxdmt,ta,[ta],[2S],
1506.0,lxdmt,tddi,[t-ddi],[2S-brink:ao],V
1507.0,lxdmt,!ttʕam,[!-tʕam],[food],N
1508.0,lxdmt,a,[a],[Voc],
1509.0,lxdmt,lmskin,[l-mskin],[poor],N
1510.0,lxdmt,New_Sentence,New_Sentence,New_Sentence,
1511.0,lxdmt,waχχa,[waχχa],[even if],
1512.0,lxdmt,a,[a],[Voc],
1513.0,lxdmt,sidi,[sidi],[my lord],N
1514.0,lxdmt,a,[a],[Voc],
1515.0,lxdmt,lalla,[lalla],[may lady],N
1516.0,lxdmt,aʁar,[aʁar],[just],
1517.0,lxdmt,ʒibi,[ʒibi],[give me:Imper],V
1518.0,lxdmt,New_Sentence,New_Sentence,New_Sentence,
1519.0,lxdmt,rah,[rah],[rah],
1520.0,lxdmt,duwzna,[duwzna],[duwzna],
1521.0,lxdmt,!ttlba,[!ttlba],[master:P],N
1522.0,lxdmt,u,[u],[and],
1523.0,lxdmt,kajn,[kajn],[there is],
1524.0,lxdmt,!ttʕam,[!-tʕam],[food],N
1525.0,lxdmt,uʒd,[uʒd],[prepare:Imper:2MS],V
1526.0,lxdmt,lmaʕun,[l-maʕun],[utensil],N
1527.0,lxdmt,New_Sentence,New_Sentence,New_Sentence,
1528.0,lxdmt,ha,[ha],[ha],
1529.0,lxdmt,huwa,[huwa],[huwa],
1530.0,lxdmt,lmaʕun,[l-maʕun],[utensil],N
1531.0,lxdmt,a,[a],[Voc],
1532.0,lxdmt,sidi,[sidi],[my lord],N
1533.0,lxdmt,New_Sentence,New_Sentence,New_Sentence,
1534.0,lxdmt,aʃ,[aʃ],[aʃ],
1535.0,lxdmt,ʒab,[ʒab],[ʒab],V
1536.0,lxdmt,immak,[imma-k],[imma-k],
1537.0,lxdmt,l,[l],[to],
1538.0,lxdmt,hna,[hna],[here],
1539.0,lxdmt,New_Sentence,New_Sentence,New_Sentence,
1540.0,lxdmt,a,[a],[Voc],
1541.0,lxdmt,sidi,[sidi],[my lord],N
1542.0,lxdmt,nʕl,[nʕl],[2S:banish:ao],V
1543.0,lxdmt,!ʃʃitan,[!ʃʃitan],[Satan],N
1544.0,lxdmt,New_Sentence,New_Sentence,New_Sentence,
1545.0,lxdmt,hrrsti,[hrrsti],[2S:break:pf],V
1546.0,lxdmt,lija,[lija],[for  me],
1547.0,lxdmt,ddffa,[d-dffa],[the door],N
1548.0,lxdmt,New_Sentence,New_Sentence,New_Sentence,
1549.0,lxdmt,nʕl,[nʕl],[2S:banish:ao],V
1550.0,lxdmt,!ʃʃitan,[!ʃʃitan],[Satan],N
1551.0,lxdmt,a,[a],[Voc],
1552.0,lxdmt,sidi,[sidi],[my lord],N
1553.0,lxdmt,ddffa,[ddffa],[the door],N
1554.0,lxdmt,bʕida,[bʕida],[far],
1555.0,lxdmt,ʃwija,[ʃwija],[little],
1556.0,lxdmt,New_Sentence,New_Sentence,New_Sentence,
1557.0,lxdmt,zzid,[zzid],[advance:Imper],V
1558.0,lxdmt,mʕaja,[mʕaja],[with me to],
1559.0,lxdmt,llkumisir,[l-lkumisir],[the commissioner],N
1560.0,lxdmt,New_Sentence,New_Sentence,New_Sentence,
1561.0,lxdmt,ha,[ha],[deic],
1562.0,lxdmt,lʕar,[l-ʕar],[the protection],N
1563.0,lxdmt,n,[n],[of],
1564.0,lxdmt,mulaj,[mulaj],[Moulay],N
1565.0,lxdmt,dris,[dris],[Driss],N
1566.0,lxdmt,New_Sentence,New_Sentence,New_Sentence,
1567.0,lxdmt,zid,[zid],[advance:Imper],V
1568.0,lxdmt,mʕaja,[mʕaja],[with me],
1569.0,lxdmt,New_Sentence,New_Sentence,New_Sentence,
1570.0,lxdmt,a,[a],[Voc],
1571.0,lxdmt,sidi,[sidi],[my lord],N
1572.0,lxdmt,bll,[bll],[Bel],
1573.0,lxdmt,ʕbbas,[ʕbbas],[Abbas],
1574.0,lxdmt,New_Sentence,New_Sentence,New_Sentence,
1575.0,lxdmt,rah,[rah],[see it],
1576.0,lxdmt,ʁadi,[ʁadi],[ʁadi],
1577.0,lxdmt,nbdʕ,[nbdʕ],[1S-start:ao],V
1578.0,lxdmt,fik,[fik],[in 2S],
1579.0,lxdmt,New_Sentence,New_Sentence,New_Sentence,
1580.0,lxdmt,uʒh,[uʒh],[face],N
1581.0,lxdmt,nnbi,[nnbi],[prophet],N
1582.0,lxdmt,New_Sentence,New_Sentence,New_Sentence,
1583.0,lxdmt,ma,[ma],[neg],
1584.0,lxdmt,!tanʕrf,[!tanʕrf],[I know],
1585.0,lxdmt,nnbi,[nnbi],[prophet],N
1586.0,lxdmt,New_Sentence,New_Sentence,New_Sentence,
1587.0,lxdmt,i,[i],[i],
1588.0,lxdmt,!rbbi,[!rbbi],[God],N
1589.0,lxdmt,awddi,[awddi],[Interjection],
1590.0,lxdmt,!tlq,[!tlq],[release:Imper2S],V
1591.0,lxdmt,i,[i],[to],
1592.0,lxdmt,jji,[iji],[dat:1S],
1593.0,lxdmt,ha,[ha],[here is],
1594.0,lxdmt,lʕar,[l-ʕar],[the protection],N
1595.0,lxdmt,New_Sentence,New_Sentence,New_Sentence,
1596.0,lxdmt,ma,[ma],[what],
1597.0,lxdmt,kk,[kk],[2S:you],N
1598.0,lxdmt,jaʁn,[i-aʁ-n],[3MS-what-happen-n:partic],V
1599.0,lxdmt,New_Sentence,New_Sentence,New_Sentence,
1600.0,lxdmt,!llah,[!llah],[God],N
1601.0,lxdmt,awddi,[awddi],[Interjection],
1602.0,lxdmt,abla,[abla],[only],
1603.0,lxdmt,!rbʕ,[!rbʕ],[four],N
1604.0,lxdmt,ijam,[ijam],[days],
1605.0,lxdmt,a,[ad],[AD:Comp],
1606.0,lxdmt,jad,[ad],[DemDet-Deic:this] ,
1607.0,lxdmt,ur,[ur],[neg],
1608.0,lxdmt,ʃʃiʁ,[ʃʃi-ʁ],[eat:pf-1S],V
1609.0,lxdmt,New_Sentence,New_Sentence,New_Sentence,
1610.0,lxdmt,l!brrani,[l-!brrani],[foreign],N
1611.0,lxdmt,at,[at],[AD:Comp],
1612.0,lxdmt,tgit,[t-gi-t],[2S-be:pf-2S],V
1613.0,lxdmt,New_Sentence,New_Sentence,New_Sentence,
1614.0,lxdmt,l!brrani,[l-!brrani],[foreign],N
1615.0,lxdmt,ad,[ad],[AD:Comp],
1616.0,lxdmt,giʁ,[gi-ʁ],[be:pf-1S],V
1617.0,lxdmt,mani,[mani],[where],
1618.0,lxdmt,sriti,[sriti],[sriti],
1619.0,lxdmt,trit,[t-ri-t],[2S-want:ao-2S],V
1620.0,lxdmt,New_Sentence,New_Sentence,New_Sentence,
1621.0,lxdmt,lkumisir,[l-kumisir],[Commissioner],N
1622.0,lxdmt,New_Sentence,New_Sentence,New_Sentence,
1623.0,lxdmt,ʕlah,[ʕlah],[why],
1624.0,lxdmt,ukraʁ,[ukra-ʁ],[Steal:pf-1S],V
1625.0,lxdmt,New_Sentence,New_Sentence,New_Sentence,
1626.0,lxdmt,uggar,[uggar],[more],
1627.0,lxdmt,n,[n],[of],
1628.0,lxdmt,tmχχart,[t-mχχar-t],[FSCS-theft],N
1629.0,lxdmt,a,[ad],[AD:Comp],
1630.0,lxdmt,ja,[a],[DemDet-Deic:this] ,
1631.0,lxdmt,tiflut,[tiflut],[the door],N
1632.0,lxdmt,!rbʕ,[!rbʕ],[four],N
1633.0,lxdmt,alaf,[alaf],[thousand],
1634.0,lxdmt,rjal,[rjal],[rial],N
1635.0,lxdmt,New_Sentence,New_Sentence,New_Sentence,
1636.0,lxdmt,a,[a],[Voc],
1637.0,lxdmt,sidi,[sidi],[my lord],N
1638.0,lxdmt,!llah,[!llah],[God],N
1639.0,lxdmt,ibqqi,[i-bqqi],[3MS-to stay:ao],V
1640.0,lxdmt,!sstr,[!sstr],[blanket],N
1641.0,lxdmt,s,[s],[with],
1642.0,lxdmt,sbaʁt,[sbaʁt],[painting],N
1643.0,lxdmt,s,[s],[with],
1644.0,lxdmt,tlt,[tlt],[three],
1645.0,lxdmt,mija,[mija],[hundred],
1646.0,lxdmt,t!rzit,[t-!rzi-t],[2S-break:pf-2S],V
1647.0,lxdmt,tiflut,[tiflut],[the door],N
1648.0,lxdmt,ttʕaddat,[tt-ʕadda-t],[2S-attack:pf-2S],V
1649.0,lxdmt,flli,[fll-i],[on-1S],
1650.0,lxdmt,New_Sentence,New_Sentence,New_Sentence,
1651.0,lxdmt,la,[la],[no],
1652.0,lxdmt,ħula,[ħula],[way],N
1653.0,lxdmt,wala,[wala],[and no],
1654.0,lxdmt,qquwata,[qquwata],[power],N
1655.0,lxdmt,jlla,[jlla],[without],
1656.0,lxdmt,bi,[bi],[by],
1657.0,lxdmt,llah,[llah],[Allah],N
1658.0,lxdmt,awddi,[awddi],[Interjection],
1659.0,lxdmt,!tlq,[!tlq],[release:ao],V
1660.0,lxdmt,i,[i],[to],
1661.0,lxdmt,jji,[iji],[dat:1S],
1662.0,lxdmt,New_Sentence,New_Sentence,New_Sentence,
1663.0,lxdmt,lbuʒadi,[l-buʒadi],[the artless],N
1664.0,lxdmt,a,[ad],[AD:Comp],
1665.0,lxdmt,ttgit,[tt-gi-t],[2S-be:pf],V
1666.0,lxdmt,New_Sentence,New_Sentence,New_Sentence,
1667.0,lxdmt,lbuʒadi,[l-buʒadi],[the artless],N
1668.0,lxdmt,ad,[ad],[AD:Comp],
1669.0,lxdmt,giʁ,[gi-ʁ],[be:pf-1S],V
1670.0,lxdmt,New_Sentence,New_Sentence,New_Sentence,
1671.0,lxdmt,ur,[ur],[neg],
1672.0,lxdmt,sar,[sar],[never],
1673.0,lxdmt,tkʃmt,[t-kʃm-t],[2S-come in:pf-2S],V
1674.0,lxdmt,ddrb,[ddrb],[street],N
1675.0,lxdmt,a,[ad],[DemDet-Deic:this],
1676.0,lxdmt,New_Sentence,New_Sentence,New_Sentence,
1677.0,lxdmt,ur,[ur],[neg],
1678.0,lxdmt,sar,[sar],[never],
1679.0,lxdmt,sul,[sul],[not yet],
1680.0,lxdmt,!ddalabʁ,[!ddalab-ʁ],[beg:ao-1S],V
1681.0,lxdmt,New_Sentence,New_Sentence,New_Sentence,
1682.0,lxdmt,tssnt,[t-ssn-t],[2S-know:ao-2S],V
1683.0,lxdmt,ssmija,[ssmija],[the name],N
1684.0,lxdmt,n,[n],[of],
1685.0,lxdmt,ddrb,[ddrb],[street],N
1686.0,lxdmt,a,[a],[AD:Comp],
1687.0,lxdmt,ma,[ma],[what],
1688.0,lxdmt,ttga,[tt-ga],[3FS-be:pf],V
1689.0,lxdmt,New_Sentence,New_Sentence,New_Sentence,
1690.0,lxdmt,ma,[ma],[what],
1691.0,lxdmt,ttga,[tt-ga],[3FS-be:pf],V
1692.0,lxdmt,New_Sentence,New_Sentence,New_Sentence,
1693.0,lxdmt,ddrb,[ddrb],[street],N
1694.0,lxdmt,ʒdid,[ʒdid],[new],
1695.0,lxdmt,New_Sentence,New_Sentence,New_Sentence,
1696.0,lxdmt,!lla,[!lla],[Allah],N
1697.0,lxdmt,!jʕmmr,[!j-ʕmmr],[3MS-fill:pf],V
1698.0,lxdmt,ha,[ha],[here is],
1699.0,lxdmt,!dar,[!dar],[Casa],N
1700.0,lxdmt,New_Sentence,New_Sentence,New_Sentence,
1701.0,lxdmt,!rbʕa,[!rbʕa],[four],N
1702.0,lxdmt,u,[u],[and],
1703.0,lxdmt,tmanin,[tmanin],[eighty],
1704.0,lxdmt,New_Sentence,New_Sentence,New_Sentence,
1705.0,lxdmt,llan,[lla-n],[be:pf-3PM],V
1706.0,lxdmt,gis,[gi-s],[loc:3MS],
1707.0,lxdmt,lʒwad,[l-ʒwad],[the generous],N
1708.0,lxdmt,!ttbark,[!ttbark],[bless:ao 3MS],V
1709.0,lxdmt,!llah,[!llah],[God],N
1710.0,lxdmt,New_Sentence,New_Sentence,New_Sentence,
1711.0,lxdmt,hak,[hak],[hold:Imper:2MS],V
1712.0,lxdmt,lbuʒadi,[l-buʒadi],[the artless],N
1713.0,lxdmt,at,[at],[AD:Comp],
1714.0,lxdmt,tgit,[t-gi-t],[2S-be:pf-2S],V
1715.0,lxdmt,New_Sentence,New_Sentence,New_Sentence,
1716.0,lxdmt,ja,[ja],[yes],
1717.0,lxdmt,New_Sentence,New_Sentence,New_Sentence,
1718.0,lxdmt,awi,[awi],[2S:bring:ao],V
1719.0,lxdmt,zzʁ,[zzʁ],[from],
1720.0,lxdmt,dari,[dar-i],[dat-1S],
1721.0,lxdmt,l!ʕrbun,[l-!ʕrbun],[retainer],N
1722.0,lxdmt,New_Sentence,New_Sentence,New_Sentence,
1723.0,lxdmt,ma,[ma],[what],
1724.0,lxdmt,jllan,[i-lla-n],[3MS-be-n:partic],V
1725.0,lxdmt,aħħ,[aħħ],[aïe],
1726.0,lxdmt,a,[a],[Voc],
1727.0,lxdmt,jnna,[jnna],[mother:poss1S],N
1728.0,lxdmt,a,[a],[Voc],
1729.0,lxdmt,jmi,[jmi],[mouth],N
1730.0,lxdmt,nu,[nu],[poss1S],
1731.0,lxdmt,iluħnn,[i-luħ-nn],[3MS-throw:pf-deic],V
1732.0,lxdmt,kullu,[kullu],[all],
1733.0,lxdmt,ilm,[ilm],[skin],N
1734.0,lxdmt,n,[n],[of],
1735.0,lxdmt,uχsan,[uχs-an],[teeth],
1736.0,lxdmt,inu,[in-u],[poss1S],
1737.0,lxdmt,New_Sentence,New_Sentence,New_Sentence,
1738.0,lxdmt,muħmmad,[muħmmad],[Mohmmad],N
1739.0,lxdmt,ʃʃiʁ,[ʃʃi-ʁ],[eat:pf-1S-],V
1740.0,lxdmt,tid,[t-id],[Obj:3S-deic],V
1741.0,lxdmt,New_Sentence,New_Sentence,New_Sentence,
1742.0,lxdmt,ma,[ma],[what],
1743.0,lxdmt,kk,[kk],[2MS],
1744.0,lxdmt,jaʁn,[i-aʁ-n],[3MS-what-happen-n:partic],V
1745.0,lxdmt,a,[a],[Voc],
1746.0,lxdmt,sʕid,[sʕid],[Said],
1747.0,lxdmt,New_Sentence,New_Sentence,New_Sentence,
1748.0,lxdmt,!l!fdor,[!l-!fdor],[breakfast],N
1749.0,lxdmt,ula,[ula],[or],
1750.0,lxdmt,imkli,[imkli],[lunch],N
1751.0,lxdmt,ula,[ula],[or],
1752.0,lxdmt,imnsi,[imnsi],[diner],N
1753.0,lxdmt,ʃuf,[ʃuf],[look:Imper:2MS],V
1754.0,lxdmt,agmmunu,[a-gmmu-nu],[MFSS-snout-poss:1S],N
1755.0,lxdmt,New_Sentence,New_Sentence,New_Sentence,
1756.0,lxdmt,wili,[wili],[wili],
1757.0,lxdmt,wili,[wili],[wili],
1758.0,lxdmt,wili,[wili],[wili],
1759.0,lxdmt,New_Sentence,New_Sentence,New_Sentence,
1760.0,lxdmt,izzbzg,[i-zzbzg],[3MS-swell:pf],V
1761.0,lxdmt,i,[i],[to],
1762.0,lxdmt,jji,[iji],[dat:1S],
1763.0,lxdmt,kullu,[kullu],[all],
1764.0,lxdmt,w!ʕrab,[w-!ʕrab],[SMCS-Arabe],N
1765.0,lxdmt,niʁdd,[niʁdd],[or],
1766.0,lxdmt,amrrakʃi,[a-mrrakʃ-i],[MFSS-Marrakchi],N
1767.0,lxdmt,niʁdd,[niʁdd],[or],
1768.0,lxdmt,ma,[ma],[what],
1769.0,lxdmt,jga,[i-ga],[3MS-be:pf],V
1770.0,lxdmt,s,[s],[with],
1771.0,lxdmt,lbunja,[l-bunja],[a fist],N
1772.0,lxdmt,a!llah,[a-!llah],[O-Allah],N
1773.0,lxdmt,inʕl,[i-nʕl],[3MS-damn:ao],V
1774.0,lxdmt,a,[a],[Voc],
1775.0,lxdmt,muħmmad,[muħmmad],[Mohmmad],N
1776.0,lxdmt,mad,[mad],[what],
1777.0,lxdmt,i!ddalabn,[i-!ddalab-n],[3MS-seek charity-n:partic],V
1778.0,lxdmt,argaz,[a-rgaz],[MFSS-man],N
1779.0,lxdmt,ad,[ad],[AD:Comp],
1780.0,lxdmt,iχdm,[i-χdm],[3MS-work:Impf],V
1781.0,lxdmt,ukan,[ukan],[just],
1782.0,lxdmt,i!dbbr,[i-!dbbr],[3MS-get along:pf],V
1783.0,lxdmt,f,[f],[for],
1784.0,lxdmt,udis,[u-dis],[SMCS-stomach],N
1785.0,lxdmt,ns,[n-s],[of-3S],
1786.0,lxdmt,ula,[ula],[or],
1787.0,lxdmt,a,[ad],[AD:Comp],
1788.0,lxdmt,j!ddalab,[i-!ddalab],[3MS-seek charity:pf],V
1789.0,lxdmt,New_Sentence,New_Sentence,New_Sentence,
1790.0,lxdmt,awa,[awa],[so],
1791.0,lxdmt,lχdmt,[l-χdm-t],[job],N
1792.0,lxdmt,a,[a],[Voc],
1793.0,lxdmt,χuja,[χuja],[brother:my],
1794.0,lxdmt,tga,[t-ga],[3FS-be:pf],V
1795.0,lxdmt,!zzhr,[!zzhr],[luck],N
1796.0,lxdmt,New_Sentence,New_Sentence,New_Sentence,
1797.0,lxdmt,a,[a],[Voc],
1798.0,lxdmt,lqqhwaʒi,[l-qqhwaʒi],[cafe owner],N
1799.0,lxdmt,New_Sentence,New_Sentence,New_Sentence,
1800.0,lxdmt,nʕam,[nʕam],[Yes],
1801.0,lxdmt,ssalamuʕalajkum,[ssalamuʕalajkum],[peace on you],N
1802.0,lxdmt,New_Sentence,New_Sentence,New_Sentence,
1803.0,lxdmt,ssalamuraħmatu!llah,[ssalamuraħmatu!llah],[peace and Mercy God],N
1804.0,lxdmt,New_Sentence,New_Sentence,New_Sentence,
1805.0,lxdmt,mnʃkk,[mnʃkk],[how much],
1806.0,lxdmt,nnʕas,[nnʕas],[sleep],N
1807.0,lxdmt,New_Sentence,New_Sentence,New_Sentence,
1808.0,lxdmt,!rbʕa,[!rbʕa],[four],N
1809.0,lxdmt,New_Sentence,New_Sentence,New_Sentence,
1810.0,lxdmt,mad,[mad],[what],
1811.0,lxdmt,dark,[dar-k],[have:pf-2MS],V
1812.0,lxdmt,igan,[i-ga-n],[3MS-be:pf-partic],V
1813.0,lxdmt,lmakla,[l-makla],[food],N
1814.0,lxdmt,New_Sentence,New_Sentence,New_Sentence,
1815.0,lxdmt,lmakla,[l-makla],[food],N
1816.0,lxdmt,tlla,[t-lla],[3FS-be:pf],V
1817.0,lxdmt,l!bisara,[l-!bisara],[bean soup],N
1818.0,lxdmt,d,[d],[and],
1819.0,lxdmt,zzit,[zzit],[olive oil],N
1820.0,lxdmt,sksu,[sksu],[couscous],N
1821.0,lxdmt,d,[d],[and],
1822.0,lxdmt,uʁu,[uʁu],[the whey],
1823.0,lxdmt,illa,[i-lla],[3MS-be:pf],V
1824.0,lxdmt,lħut,[l-ħut],[fish],N
1825.0,lxdmt,awa,[awa],[so],
1826.0,lxdmt,tlla,[t-lla],[3FS-be:pf],V
1827.0,lxdmt,kra,[kra],[some],
1828.0,lxdmt,n,[n],[of],
1829.0,lxdmt,ttqqlija,[ttqqlija],[offal plate],N
1830.0,lxdmt,New_Sentence,New_Sentence,New_Sentence,
1831.0,lxdmt,ur,[ur],[neg],
1832.0,lxdmt,tlli,[t-lli],[3FS-be:pf],V
1833.0,lxdmt,kra,[kra],[some],
1834.0,lxdmt,n,[n],[of],
1835.0,lxdmt,tħrirt,[t-ħrir-t],[FSCS-soup],N
1836.0,lxdmt,insan,[i-nsa-n],[3MS-from yesterday-n]:partic,V
